编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
35-C,表中湿地面积缩减量最大、减少比例最大的是	玛曲湿地,None,,13,1,,表中 湿地 面积 缩减量 最 大 、 减少 比例 最 大 的 是 玛曲湿地,表中 湿地 面积 缩减量 最 大 、 减少 比例 最 大 的 是 玛曲 湿地,NN term NN NN AD VA PU VV NN AD VA DEC VC loc,,最值_0（玛曲湿地，湿地面积缩减量，大，表中）最值_1（玛曲湿地，湿地面积减少比例，大，表中）,最值_0（玛曲湿地，湿地面积缩减量，大，表中）最值_1（玛曲湿地，湿地面积减少比例，大，表中）,0_4 1_9,0_4 1_9,最值,最值,,,表中 湿地 面积 缩 减量 最 大 、 减少 比例 最 大 的 是 玛曲 湿地,表中 湿地 面积 缩 减量 最 大 、 减少 比例 最 大 的 是 玛曲 湿地,NN term NN VV NN AD VA PU VV NN AD VA DEC VC loc,( (IP (IP (NP (NN 表中) (NN 湿地) (NN 面积)) (NP (NN 缩减量)) (VP (ADVP (AD 最)) (VP (VA 大)))) (PU 、) (IP (NP (CP (IP (NP (CP (IP (VV 减少))) (NP (NN 比例))) (VP (ADVP (AD 最)) (VP (VA 大)))) (DEC 的))) (VP (VC 是) (NP (NR 玛曲湿地))))) )
35-D,表中湿地面积缩减量最大、减少比例最大的是	三江平原湿地,None,,13,1,,表中 湿地 面积 缩减量 最 大 、 减少 比例 最 大 的 是 三江平原湿地,表中 湿地 面积 缩减量 最 大 、 减少 比例 最 大 的 是 三江 平原 湿地,NN term NN NN AD VA PU VV NN AD VA DEC VC loc,,最值_0（三江平原湿地，湿地面积缩减量，大，表中）最值_1（三江平原湿地，湿地面积减少比例，大，表中）,最值_0（三江平原湿地，湿地面积缩减量，大，表中）最值_1（三江平原湿地，湿地面积减少比例，大，表中）,0_4 1_9,0_4 1_9,最值,最值,,,表中 湿地 面积 缩 减量 最 大 、 减少 比例 最 大 的 是 三江 平原 湿地,表中 湿地 面积 缩 减量 最 大 、 减少 比例 最 大 的 是 三江 平原 湿地,NN term NN VV NN AD VA PU VV NN AD VA DEC VC loc,( (IP (IP (NP (NN 表中) (NN 湿地) (NN 面积)) (NP (NN 缩减量)) (VP (ADVP (AD 最)) (VP (VA 大)))) (PU 、) (IP (NP (CP (IP (NP (CP (IP (VV 减少))) (NP (NN 比例))) (VP (ADVP (AD 最)) (VP (VA 大)))) (DEC 的))) (VP (VC 是) (NP (NR 三江平原湿地))))) )
36-A,调查并估算湿地面积的变化，采用的地理信息技术分别是	RS和GPS,None,,,3 10 12 15,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 RS 和 GPS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理 信息 技术 分别 是 RS 和 GPS,VV AD VV term NN DEG NN PU VV DEC term AD term NN CC term,,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，RS和GPS）,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，列表_1（RS，GPS））,,1_14,实体信息陈述,实体信息陈述 列表,,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 RS 和 GPS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 RS 和 GPS,NN AD term NN NN DEG NN PU VV DEC term AD term NN CC term,( (IP (IP (VP (VV 调查) (IP (VP (ADVP (AD 并)) (VP (VV 估算) (NP (DNP (NP (NN 湿地) (NN 面积)) (DEG 的)) (NP (NN 变化)))))))) (PU ，) (NP (CP (IP (VP (VV 采用))) (DEC 的)) (NP (NN 地理信息技术))) (VP (ADVP (AD 分别)) (VP (NP (NP (NN 是)) (NP (NN RS) (CC 和) (NN GPS)))))) )
36-B,调查并估算湿地面积的变化，采用的地理信息技术分别是	GPS和RS,None,,,3 10 12 15,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 GPS 和 RS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理 信息 技术 分别 是 GPS 和 RS,VV AD VV term NN DEG NN PU VV DEC term AD term NN CC term,,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，GPS和RS）,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，列表_1（GPS，RS））,,1_14,实体信息陈述,实体信息陈述 列表,,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 GPS 和 RS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 GPS 和 RS,NN AD term NN NN DEG NN PU VV DEC term AD term NN CC term,( (IP (IP (VP (VV 调查) (IP (VP (ADVP (AD 并)) (VP (VV 估算) (NP (DNP (NP (NN 湿地) (NN 面积)) (DEG 的)) (NP (NN 变化)))))))) (PU ，) (NP (CP (IP (VP (VV 采用))) (DEC 的)) (NP (NN 地理信息技术))) (VP (ADVP (AD 分别)) (VP (NP (NN 是) (NN GPS) (CC 和) (NN RS))))) )
36-C,调查并估算湿地面积的变化，采用的地理信息技术分别是	RS和GIS,None,,,3 10 12 15,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 RS 和 GIS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理 信息 技术 分别 是 RS 和 GIS,VV AD VV term NN DEG NN PU VV DEC term AD term NN CC term,,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，RS和GIS）,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，列表_1（RS，GIS））,,1_14,实体信息陈述,实体信息陈述 列表,,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 RS 和 GIS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 RS 和 GIS,NN AD term NN NN DEG NN PU VV DEC term AD term NN CC term,( (IP (IP (VP (VV 调查) (IP (VP (ADVP (AD 并)) (VP (VV 估算) (NP (DNP (NP (NN 湿地) (NN 面积)) (DEG 的)) (NP (NN 变化)))))))) (PU ，) (NP (CP (IP (VP (VV 采用))) (DEC 的)) (NP (NN 地理信息技术))) (VP (ADVP (AD 分别)) (VP (NP (NP (NN 是)) (NP (NN RS) (CC 和) (NN GIS)))))) )
36-D,调查并估算湿地面积的变化，采用的地理信息技术分别是	GPS和GIS,None,,,3 10 12 15,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 GPS 和 GIS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理 信息 技术 分别 是 GPS 和 GIS,VV AD VV term NN DEG NN PU VV DEC term AD term NN CC term,,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，GPS和GIS）,实体信息陈述_0（调查并估算湿地面积的变化，采用的地理信息技术，列表_1（GPS，GIS））,,1_14,实体信息陈述,实体信息陈述 列表,,,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 GPS 和 GIS,调查 并 估算 湿地 面积 的 变化 ， 采用 的 地理信息技术 分别 是 GPS 和 GIS,NN AD term NN NN DEG NN PU VV DEC term AD term NN CC term,( (IP (IP (VP (VV 调查) (IP (VP (ADVP (AD 并)) (VP (VV 估算) (NP (DNP (NP (NN 湿地) (NN 面积)) (DEG 的)) (NP (NN 变化)))))))) (PU ，) (NP (CP (IP (VP (VV 采用))) (DEC 的)) (NP (NN 地理信息技术))) (VP (ADVP (AD 分别)) (VP (NP (NN 是) (NN GPS) (CC 和) (NN GIS))))) )
37-①,湿地面积减少带来的危害有	地下水水位上升,None,,,0,,湿地 面积 减少 带来 的 危害 有 地下水 水位 上升,湿地 面积 减少 带来 的 危害 有 地下水 水位 上升,term NN VV VV DEC NN VE NN NN VV,,因果_0（湿地面积减少，地下水水位上升）,因果_0（湿地面积减少，地下水水位上升）,0_3-4-5,0_3-4-5,因果,因果,,,湿地 面积 减少 带来 的 危害 有 地下水 水位 上 升,湿地 面积 减少 带来 的 危害 有 地下水 水位 上 升,term NN VV VV DEC NN VE NN NN LC VV,( (IP (NP (CP (IP (IP (NP (NN 湿地) (NN 面积)) (VP (VV 减少))) (VP (VV 带来))) (DEC 的)) (NP (NN 危害))) (VP (VE 有) (IP (NP (NN 地下水) (NN 水位)) (VP (VV 上升))))) )
37-②,湿地面积减少带来的危害有	扩大水污染范围,None,,,0,,湿地 面积 减少 带来 的 危害 有 扩大 水 污染 范围,湿地 面积 减少 带来 的 危害 有 扩大 水 污染 范围,term NN VV VV DEC NN VE VV NN NN NN,,因果_0（湿地面积减少，扩大水污染范围）,因果_0（湿地面积减少，扩大水污染范围）,0_3-4-5,0_3-4-5,因果,因果,,,湿地 面积 减少 带来 的 危害 有 扩 大水 污染 范围,湿地 面积 减少 带来 的 危害 有 扩 大水 污染 范围,term NN VV VV DEC NN VE VV NN NN NN,( (IP (NP (CP (IP (IP (NP (NN 湿地) (NN 面积)) (VP (VV 减少))) (VP (VV 带来))) (DEC 的)) (NP (NN 危害))) (VP (VE 有) (NP (IP (VP (VV 扩大) (NP (NN 水) (NN 污染)))) (NP (NN 范围))))) )
37-③,湿地面积减少带来的危害有	涵养水源能力降低,None,,,0,,湿地 面积 减少 带来 的 危害 有 涵养 水源 能力 降低,湿地 面积 减少 带来 的 危害 有 涵养 水源 能力 降低,term NN VV VV DEC NN VE NN NN NN VV,,因果_0（湿地面积减少，涵养水源能力降低）,因果_0（湿地面积减少，涵养水源能力降低）,0_3-4-5,0_3-4-5,因果,因果,,,湿地 面积 减少 带来 的 危害 有 涵养 水源 能力 降低,湿地 面积 减少 带来 的 危害 有 涵养 水源 能力 降低,term NN VV VV DEC NN VE NN NN NN VV,( (IP (IP (NP (NN 湿地) (NN 面积)) (VP (VV 减少))) (IP (CP (IP (VP (VV 带来))) (DEC 的)) (IP (IP (NP (NN 危害)) (VP (VE 有) (NP (NN 涵养)))) (IP (NP (NN 水源) (NN 能力)) (VP (VV 降低)))))) )
37-④,湿地面积减少带来的危害有	生物多样性减少,None,,,0,,湿地 面积 减少 带来 的 危害 有 生物多样性 减少,湿地 面积 减少 带来 的 危害 有 生物 多样性 减少,term NN VV VV DEC NN VE NN VV,,因果_0（湿地面积减少，生物多样性减少）,因果_0（湿地面积减少，生物多样性减少）,0_3-4-5,0_3-4-5,因果,因果,,,湿地 面积 减少 带来 的 危害 有 生物多样性 减少,湿地 面积 减少 带来 的 危害 有 生物多样性 减少,term NN VV VV DEC NN VE NN VV,( (IP (NP (CP (IP (IP (NP (NN 湿地) (NN 面积)) (VP (VV 减少))) (VP (VV 带来))) (DEC 的)) (NP (NN 危害))) (VP (VE 有) (IP (NP (NN 生物多样性)) (VP (VV 减少))))) )
38-A,东南亚	属于发达地区,None,,0,,,东南亚 属于 发达 地区,东南亚 属于 发达 地区,loc VV JJ NN,,实体信息陈述_0（东南亚，属于，发达地区）,实体信息陈述_0（东南亚，属于，发达地区）,,,实体信息陈述,实体信息陈述,,,东 南亚 属于 发达 地区,东南亚 属于 发达 地区,loc VV JJ NN,( (IP (NP (NR 东南亚)) (VP (VV 属于) (NP (ADJP (JJ 发达)) (NP (NN 地区))))) )
38-B,东南亚	人口稀疏,None,,0,,,东南亚 人口 稀疏,东南亚 人口 稀疏,loc NN VA,,实体信息陈述_0（东南亚，人口，稀疏）,实体信息陈述_0（东南亚，人口，稀疏）,,,实体信息陈述,实体信息陈述,,0,东 南亚 人口 稀疏,东南亚 人口 稀疏,loc NN NN,( (IP (NP (NP (NR 东南亚)) (NP (NN 人口))) (VP (VA 稀疏))) )
38-C,东南亚	草原广阔,None,,0,1,,东南亚 草原 广阔,东南亚 草原 广阔,loc term VA,,实体信息陈述_0（东南亚，草原，广阔）,实体信息陈述_0（东南亚，草原，广阔）,,,实体信息陈述,实体信息陈述,,0,东 南亚 草原 广阔,东南亚 草原 广阔,loc term VA,( (IP (NP (NP (NR 东南亚)) (NP (NN 草原))) (VP (VA 广阔))) )
38-D,东南亚	多地质灾害,None,,0,2,,东南亚 多 地质 灾害,东南亚 多 地质 灾害,loc AD term NN,,实体信息陈述_0（东南亚，地质灾害，多）,实体信息陈述_0（东南亚，地质灾害，多）,,,实体信息陈述,实体信息陈述,,0,东 南亚 多 地质 灾害,东南亚 多 地质 灾害,loc AD term NN,( (IP (NP (NR 东南亚)) (VP (NP (ADVP (AD 多)) (NP (NN 地质) (NN 灾害))))) )
39-A,西亚地区的房屋具有墙厚、窗小的特点，主要目的是	抵御严寒,None,,0,,,西亚地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 抵御 严寒,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 抵御 严寒,loc DEG NN VV VA PU VA DEC NN PU JJ NN VC VV NN,,因果_0（抵御严寒，西亚地区的房屋具有墙厚、窗小的特点）,因果_0（抵御严寒，西亚地区的房屋具有墙厚、窗小的特点）,0_11,0_11,因果,因果,,,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 抵御 严寒,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 抵御 严寒,loc DEG NN VV VA PU NN DEG NN PU JJ NN VC VV VA,( (IP (IP (NP (DNP (NP (NR 西亚地区)) (DEG 的)) (NP (NN 房屋))) (VP (VV 具有) (NP (CP (IP (VP (VA 墙厚) (PU 、) (VA 窗小))) (DEC 的)) (NP (NN 特点))))) (PU ，) (NP (ADJP (JJ 主要)) (NP (NN 目的))) (VP (VC 是) (IP (VP (VV 抵御) (NP (NN 严寒)))))) )
39-B,西亚地区的房屋具有墙厚、窗小的特点，主要目的是	增加安全性,None,,0,,,西亚地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 增加 安全性,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 增加 安全性,loc DEG NN VV VA PU VA DEC NN PU JJ NN VC VV NN,,因果_0（增加安全性，西亚地区的房屋具有墙厚、窗小的特点）,因果_0（增加安全性，西亚地区的房屋具有墙厚、窗小的特点）,0_11,0_11,因果,因果,,,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 增加 安全 性,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 增加 安全 性,loc DEG NN VV VA PU NN DEG NN PU JJ NN VC VV NN NN,( (IP (IP (NP (DNP (NP (NR 西亚地区)) (DEG 的)) (NP (NN 房屋))) (VP (VV 具有) (NP (CP (IP (VP (VA 墙厚) (PU 、) (VA 窗小))) (DEC 的)) (NP (NN 特点))))) (PU ，) (NP (ADJP (JJ 主要)) (NP (NN 目的))) (VP (VC 是) (IP (VP (VV 增加) (NP (NN 安全性)))))) )
39-C,西亚地区的房屋具有墙厚、窗小的特点，主要目的是	隔绝外界热量,None,,0,,,西亚地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 隔绝 外界 热量,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 隔绝 外界 热量,loc DEG NN VV VA PU VA DEC NN PU JJ NN VC VV NN NN,,因果_0（隔绝外界热量，西亚地区的房屋具有墙厚、窗小的特点）,因果_0（隔绝外界热量，西亚地区的房屋具有墙厚、窗小的特点）,0_11,0_11,因果,因果,,,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 隔绝 外界 热量,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 隔绝 外界 热量,loc DEG NN VV VA PU NN DEG NN PU JJ NN VC VV NN NN,( (IP (IP (NP (DNP (NP (NR 西亚地区)) (DEG 的)) (NP (NN 房屋))) (VP (VV 具有) (NP (CP (IP (VP (VA 墙厚) (PU 、) (VA 窗小))) (DEC 的)) (NP (NN 特点))))) (PU ，) (NP (ADJP (JJ 主要)) (NP (NN 目的))) (VP (VC 是) (VP (VV 隔绝) (NP (NN 外界) (NN 热量))))) )
39-D,西亚地区的房屋具有墙厚、窗小的特点，主要目的是	反射太阳光,None,,0,,,西亚地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 反射 太阳光,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 反射 太阳光,loc DEG NN VV VA PU VA DEC NN PU JJ NN VC VV NN,,因果_0（反射太阳光，西亚地区的房屋具有墙厚、窗小的特点）,因果_0（反射太阳光，西亚地区的房屋具有墙厚、窗小的特点）,0_11,0_11,因果,因果,,,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 反射 太 阳光,西亚 地区 的 房屋 具有 墙厚 、 窗小 的 特点 ， 主要 目的 是 反射 太 阳光,loc DEG NN VV VA PU NN DEG NN PU JJ NN VC VV NN,( (IP (IP (NP (DNP (NP (NR 西亚地区)) (DEG 的)) (NP (NN 房屋))) (VP (VV 具有) (NP (CP (IP (VP (VA 墙厚) (PU 、) (VA 窗小))) (DEC 的)) (NP (NN 特点))))) (PU ，) (NP (ADJP (JJ 主要)) (NP (NN 目的))) (VP (VC 是) (IP (VP (VV 反射) (NP (NN 太阳光)))))) )
40-A,图中两区域民居明显不同，其主要影响因素是	宗教,None,,,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 宗教,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 宗教,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,,因果_0（宗教，两区域民居明显不同）,因果_0（宗教，两区域民居明显不同）,0_10-11,0_10-11,因果,因果,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 宗教,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 宗教,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,( (IP (IP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD 两)) (NP (NN 区域))) (NP (NN 民居)) (VP (ADVP (AD 明显)) (VP (VA 不同)))) (PU ，) (IP (NP (NP (NP (PN 其)) (ADJP (JJ 主要)) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 宗教))))) )
40-B,图中两区域民居明显不同，其主要影响因素是	气候,None,,,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 气候,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 气候,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,,因果_0（气候，两区域民居明显不同）,因果_0（气候，两区域民居明显不同）,0_10-11,0_10-11,因果,因果,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 气候,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 气候,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,( (IP (IP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD 两)) (NP (NN 区域))) (NP (NN 民居)) (VP (ADVP (AD 明显)) (VP (VA 不同)))) (PU ，) (NP (NP (NP (PN 其)) (ADJP (JJ 主要)) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 气候)))) )
40-C,图中两区域民居明显不同，其主要影响因素是	河流,None,,,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 河流,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 河流,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,,因果_0（河流，两区域民居明显不同）,因果_0（河流，两区域民居明显不同）,0_10-11,0_10-11,因果,因果,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 河流,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 河流,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,( (IP (IP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD 两)) (NP (NN 区域))) (NP (NN 民居)) (VP (ADVP (AD 明显)) (VP (VA 不同)))) (PU ，) (NP (NP (NP (PN 其)) (ADJP (JJ 主要)) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 河流)))) )
40-D,图中两区域民居明显不同，其主要影响因素是	地形,None,,,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 地形,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 地形,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,,因果_0（地形，两区域民居明显不同）,因果_0（地形，两区域民居明显不同）,0_10-11,0_10-11,因果,因果,,,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 地形,图 中 两 区域 民居 明显 不同 ， 其 主要 影响 因素 是 地形,NN LC CD NN NN AD VA PU PN JJ NN NN VC NN,( (IP (IP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD 两)) (NP (NN 区域))) (NP (NN 民居)) (VP (ADVP (AD 明显)) (VP (VA 不同)))) (PU ，) (NP (NP (NP (PN 其)) (ADJP (JJ 主要)) (NP (NN 影响))) (NP (NN 因素))) (VP (VC 是) (NP (NN 地形)))) )
